entry_time,exit_time,side,entry_price,exit_price,pnl,reason,system
2025-11-19 07:50:00,2025-11-19 08:05:00,LONG,24606.0,24591.25,-295.0,signal_invalidated,Layer I
2025-11-19 14:30:00,2025-11-19 14:40:00,LONG,24631.5,24730.48,1979.58,target,OTE+BOS
2025-11-20 00:05:00,2025-11-20 00:15:00,LONG,25096.5,25129.0,650.0,target,Layer I
2025-11-20 00:25:00,2025-11-20 00:55:00,LONG,25144.0,25121.34,-453.21,stop,Layer I
2025-11-20 02:50:00,2025-11-20 03:10:00,LONG,25165.25,25179.53,285.54,be_stop,Layer I
2025-11-20 03:30:00,2025-11-20 03:40:00,LONG,25183.25,25168.54,-294.29,stop,Layer I
2025-11-20 03:45:00,2025-11-20 03:55:00,LONG,25176.0,25159.91,-321.79,stop,OTE+BOS
2025-11-20 05:10:00,2025-11-20 05:30:00,LONG,25189.0,25174.8,-283.93,stop,Layer I
2025-11-20 09:20:00,2025-11-20 09:25:00,SHORT,25116.0,25083.5,650.0,target,Layer I
2025-11-21 04:35:00,2025-11-21 04:55:00,SHORT,24120.25,24150.04,-595.71,stop,Layer I
2025-11-21 07:50:00,2025-11-21 08:00:00,SHORT,24074.75,24106.11,-627.14,stop,Layer I
2025-11-21 09:35:00,2025-11-21 09:40:00,SHORT,24095.75,24063.25,650.0,target,Layer I
2025-11-21 09:50:00,2025-11-21 09:55:00,SHORT,24070.0,24037.5,650.0,target,Layer I
2025-11-24 00:20:00,2025-11-24 00:30:00,SHORT,24424.25,24449.34,-501.79,stop,Layer I
2025-11-24 01:30:00,2025-11-24 01:35:00,LONG,24464.25,24440.48,-475.36,stop,Layer I
2025-11-24 02:45:00,2025-11-24 03:35:00,LONG,24503.5,24481.3,-443.93,stop,Layer I
2025-11-24 08:05:00,2025-11-24 08:20:00,LONG,24469.0,24525.31,1126.25,be_stop,OTE+BOS
2025-11-24 09:15:00,2025-11-24 09:25:00,SHORT,24485.5,24389.1,1928.07,target,OTE+BOS
2025-11-24 14:00:00,2025-11-24 14:15:00,LONG,24513.75,24559.76,920.18,be_stop,OTE+BOS
2025-11-25 02:10:00,2025-11-25 02:15:00,SHORT,24935.75,24948.91,-263.21,stop,Layer I
2025-11-25 03:50:00,2025-11-25 04:10:00,SHORT,24926.0,24938.2,-243.93,stop,Layer I
2025-11-25 06:20:00,2025-11-25 06:30:00,SHORT,24911.25,24923.14,-237.86,stop,Layer I
2025-11-25 12:00:00,2025-11-25 12:35:00,LONG,24909.25,24890.23,-380.36,stop,OTE+BOS
2025-11-25 14:30:00,2025-11-25 14:40:00,SHORT,24853.25,24746.68,2131.45,target,OTE+BOS
2025-11-26 00:30:00,2025-11-26 01:10:00,LONG,25110.25,25142.75,650.0,target,Layer I
2025-11-26 01:20:00,2025-11-26 01:55:00,LONG,25138.25,25152.43,283.57,be_stop,Layer I
2025-11-26 02:15:00,2025-11-26 02:20:00,LONG,25170.5,25156.77,-274.64,stop,Layer I
2025-11-26 02:40:00,2025-11-26 03:20:00,LONG,25176.0,25174.75,-25.0,signal_invalidated,Layer I
2025-11-26 05:35:00,2025-11-26 06:15:00,LONG,25199.25,25189.39,-197.14,stop,Layer I
2025-11-26 08:10:00,2025-11-26 08:25:00,LONG,25207.25,25195.64,-232.14,stop,OTE+BOS
2025-11-26 12:00:00,2025-11-26 12:20:00,SHORT,25151.25,25138.75,250.0,be_stop,OTE+BOS
2025-11-27 03:35:00,2025-11-27 03:45:00,SHORT,25314.25,25312.75,30.0,signal_invalidated,Layer I
2025-11-27 05:35:00,2025-11-27 05:45:00,LONG,25335.25,25329.38,-117.5,stop,Layer I
2025-11-27 06:35:00,2025-11-27 07:20:00,SHORT,25311.0,25311.5,-10.0,signal_invalidated,Layer I
2025-11-27 07:50:00,2025-11-27 13:20:00,SHORT,25320.0,25297.18,456.43,be_stop,OTE+BOS
2025-11-27 12:40:00,2025-11-27 13:05:00,SHORT,25298.5,25305.45,-138.93,stop,Layer I
2025-11-28 00:05:00,2025-11-28 00:40:00,LONG,25344.5,25334.09,-208.21,stop,Layer I
2025-11-28 01:05:00,2025-11-28 01:30:00,LONG,25353.25,25344.41,-176.79,stop,Layer I
2025-11-28 13:35:00,2025-11-28 13:55:00,LONG,25387.5,25375.36,-242.86,stop,Layer I
2025-11-30 23:05:00,2025-11-30 23:30:00,LONG,25498.25,25469.59,-573.21,stop,Layer I
2025-12-01 01:05:00,2025-12-01 01:40:00,SHORT,25297.25,25327.68,-608.57,stop,Layer I
2025-12-01 02:50:00,2025-12-01 02:55:00,SHORT,25279.25,25296.91,-353.21,stop,Layer I
2025-12-01 03:15:00,2025-12-01 03:55:00,SHORT,25257.0,25260.25,-65.0,signal_invalidated,Layer I
2025-12-02 01:00:00,2025-12-02 01:30:00,LONG,25411.25,25432.3,421.07,be_stop,OTE+BOS
2025-12-02 01:10:00,2025-12-02 01:30:00,LONG,25435.0,25423.29,-234.29,stop,Layer I
2025-12-02 03:35:00,2025-12-02 03:40:00,SHORT,25358.75,25372.0,-265.0,stop,Layer I
2025-12-02 05:10:00,2025-12-02 05:20:00,SHORT,25369.5,25378.95,-188.93,stop,Layer I
2025-12-02 14:30:00,2025-12-02 14:35:00,LONG,25526.0,25595.2,1383.99,target,OTE+BOS
2025-12-03 00:05:00,2025-12-03 00:15:00,LONG,25627.75,25617.2,-211.07,stop,Layer I
2025-12-03 01:30:00,2025-12-03 02:40:00,LONG,25647.5,25650.25,55.0,signal_invalidated,Layer I
2025-12-03 03:45:00,2025-12-03 04:15:00,LONG,25668.5,25669.75,25.0,signal_invalidated,Layer I
2025-12-03 07:15:00,2025-12-03 07:20:00,SHORT,25664.75,25674.61,-197.14,stop,OTE+BOS
2025-12-03 08:20:00,2025-12-03 08:40:00,SHORT,25628.75,25641.02,-245.36,stop,Layer I
2025-12-03 09:20:00,2025-12-03 09:30:00,SHORT,25617.75,25624.5,-135.0,signal_invalidated,Layer I
2025-12-03 11:05:00,2025-12-03 11:15:00,SHORT,25613.5,25624.77,-225.36,stop,Layer I
2025-12-04 00:55:00,2025-12-04 01:05:00,SHORT,25632.75,25643.29,-210.71,stop,Layer I
2025-12-04 02:20:00,2025-12-04 02:40:00,SHORT,25634.75,25638.75,-80.0,signal_invalidated,Layer I
2025-12-04 06:30:00,2025-12-04 06:40:00,LONG,25657.5,25650.36,-142.86,stop,Layer I
2025-12-04 14:30:00,2025-12-04 14:35:00,SHORT,25566.5,25600.12,-672.5,stop,OTE+BOS
2025-12-05 00:45:00,2025-12-05 01:45:00,LONG,25650.5,25683.0,650.0,target,Layer I
2025-12-05 01:55:00,2025-12-05 02:35:00,LONG,25682.0,25694.61,252.14,be_stop,Layer I
2025-12-05 04:00:00,2025-12-05 04:20:00,LONG,25711.5,25703.0,-170.0,stop,Layer I
2025-12-05 05:00:00,2025-12-05 05:10:00,LONG,25715.0,25715.5,10.0,signal_invalidated,Layer I
2025-12-05 05:55:00,2025-12-05 06:15:00,LONG,25723.5,25721.25,-45.0,signal_invalidated,Layer I
2025-12-05 08:05:00,2025-12-05 08:50:00,LONG,25735.0,25727.75,-145.0,signal_invalidated,Layer I
2025-12-05 09:20:00,2025-12-05 11:00:00,LONG,25717.75,25705.18,-251.43,stop,OTE+BOS
2025-12-07 23:05:00,2025-12-07 23:10:00,LONG,25739.25,25728.18,-221.43,stop,Layer I
2025-12-07 23:30:00,2025-12-08 00:00:00,LONG,25750.25,25736.52,-274.64,stop,Layer I
2025-12-08 01:10:00,2025-12-08 02:15:00,LONG,25747.5,25780.0,650.0,target,Layer I
2025-12-08 02:25:00,2025-12-08 05:05:00,LONG,25777.0,25792.5,310.0,signal_invalidated,Layer I
2025-12-08 06:20:00,2025-12-08 06:40:00,LONG,25809.0,25803.09,-118.21,stop,Layer I
2025-12-08 08:50:00,2025-12-08 09:10:00,SHORT,25778.25,25790.62,-247.5,stop,Layer I
2025-12-08 11:40:00,2025-12-08 12:05:00,SHORT,25782.25,25784.5,-45.0,signal_invalidated,Layer I
2025-12-09 00:20:00,2025-12-09 00:30:00,LONG,25717.0,25714.75,-45.0,signal_invalidated,Layer I
2025-12-09 05:05:00,2025-12-09 06:30:00,SHORT,25677.5,25659.25,365.0,be_stop,Layer I
2025-12-09 12:55:00,2025-12-09 13:30:00,SHORT,25663.75,25631.25,650.0,target,Layer I
2025-12-09 13:40:00,2025-12-09 14:20:00,SHORT,25625.25,25592.75,650.0,target,Layer I
2025-12-09 14:30:00,2025-12-09 14:35:00,SHORT,25580.5,25603.2,-453.93,stop,Layer I
2025-12-09 16:20:00,2025-12-09 16:40:00,LONG,25698.5,25674.02,-489.64,stop,Layer I
2025-12-10 00:50:00,2025-12-10 01:40:00,SHORT,25656.75,25655.5,25.0,signal_invalidated,Layer I
2025-12-10 04:30:00,2025-12-10 04:40:00,LONG,25699.0,25692.59,-128.21,stop,Layer I
2025-12-10 05:00:00,2025-12-10 05:05:00,LONG,25684.0,25676.12,-157.5,stop,Layer I
2025-12-10 06:15:00,2025-12-10 06:55:00,LONG,25701.75,25703.75,40.0,signal_invalidated,Layer I
2025-12-10 07:25:00,2025-12-10 08:20:00,LONG,25714.25,25734.83,411.61,be_stop,Layer I
2025-12-10 10:20:00,2025-12-10 10:25:00,SHORT,25677.25,25632.61,892.72,target,OTE+BOS
2025-12-10 10:35:00,2025-12-10 10:55:00,SHORT,25651.0,25667.34,-326.79,stop,Layer I
2025-12-10 19:00:00,2025-12-10 19:20:00,LONG,25653.5,25695.65,843.04,be_stop,OTE+BOS
2025-12-10 23:00:00,2025-12-11 00:10:00,SHORT,25761.75,25721.27,809.64,be_stop,OTE+BOS
2025-12-11 00:50:00,2025-12-11 01:40:00,SHORT,25686.0,25678.0,160.0,signal_invalidated,Layer I
2025-12-11 01:55:00,2025-12-11 02:05:00,SHORT,25660.75,25628.25,650.0,target,Layer I
2025-12-11 02:15:00,2025-12-11 02:30:00,SHORT,25626.75,25594.25,650.0,target,Layer I
2025-12-11 02:40:00,2025-12-11 02:50:00,SHORT,25579.0,25546.5,650.0,target,Layer I
2025-12-11 03:00:00,2025-12-11 03:05:00,SHORT,25457.75,25425.25,650.0,target,Layer I
2025-12-11 05:25:00,2025-12-11 05:45:00,SHORT,25489.25,25504.09,-296.79,stop,Layer I
2025-12-11 08:10:00,2025-12-11 08:30:00,LONG,25494.75,25477.23,-350.36,stop,OTE+BOS
2025-12-11 23:40:00,2025-12-12 00:10:00,LONG,25681.75,25649.95,-636.07,stop,OTE+BOS
2025-12-12 03:20:00,2025-12-12 03:40:00,SHORT,25672.5,25681.7,-183.93,stop,Layer I
2025-12-12 06:50:00,2025-12-12 07:00:00,SHORT,25679.25,25675.25,80.0,signal_invalidated,Layer I
2025-12-12 09:00:00,2025-12-12 09:10:00,SHORT,25661.0,25616.36,892.72,target,OTE+BOS
2025-12-12 09:05:00,2025-12-12 09:15:00,SHORT,25625.75,25639.98,-284.64,stop,Layer I
2025-12-12 09:35:00,2025-12-12 09:50:00,SHORT,25574.0,25592.34,-366.79,stop,Layer I
2025-12-12 11:20:00,2025-12-12 11:35:00,SHORT,25574.75,25542.25,650.0,target,Layer I
2025-12-12 11:45:00,2025-12-12 11:55:00,SHORT,25537.0,25552.8,-316.07,stop,Layer I
2025-12-14 23:05:00,2025-12-14 23:10:00,SHORT,25145.75,25163.93,-363.57,stop,Layer I
2025-12-14 23:30:00,2025-12-14 23:40:00,SHORT,25173.75,25180.0,-125.0,signal_invalidated,Layer I
2025-12-15 01:35:00,2025-12-15 01:40:00,LONG,25256.5,25244.68,-236.43,stop,Layer I
2025-12-15 02:00:00,2025-12-15 02:20:00,LONG,25268.25,25256.46,-235.71,stop,Layer I
2025-12-15 02:40:00,2025-12-15 02:50:00,LONG,25272.25,25261.75,-210.0,stop,Layer I
2025-12-15 08:30:00,2025-12-15 08:50:00,LONG,25261.0,25280.6,391.96,be_stop,OTE+BOS
2025-12-15 14:30:00,2025-12-15 14:35:00,SHORT,25316.5,25336.46,-399.29,stop,OTE+BOS
2025-12-16 00:05:00,2025-12-16 00:15:00,SHORT,25027.0,24994.5,650.0,target,Layer I
2025-12-16 00:25:00,2025-12-16 00:50:00,SHORT,25034.75,25002.25,650.0,target,Layer I
2025-12-16 01:00:00,2025-12-16 01:35:00,SHORT,24993.75,24961.25,650.0,target,Layer I
2025-12-16 01:45:00,2025-12-16 01:50:00,SHORT,24879.25,24905.0,-515.0,stop,Layer I
2025-12-16 02:10:00,2025-12-16 02:20:00,SHORT,24916.75,24908.5,165.0,signal_invalidated,Layer I
2025-12-16 03:35:00,2025-12-16 03:45:00,SHORT,24875.75,24895.04,-385.71,stop,Layer I
2025-12-17 02:45:00,2025-12-17 03:35:00,LONG,25130.25,25121.25,-180.0,signal_invalidated,Layer I
2025-12-17 06:35:00,2025-12-17 07:00:00,LONG,25156.0,25155.5,-10.0,signal_invalidated,Layer I
2025-12-17 07:10:00,2025-12-17 07:15:00,LONG,25186.25,25171.41,-296.79,stop,Layer I
2025-12-17 14:30:00,2025-12-17 14:40:00,SHORT,25159.0,25069.46,1790.73,target,OTE+BOS
2025-12-18 00:05:00,2025-12-18 00:10:00,SHORT,24695.75,24715.29,-390.71,stop,Layer I
2025-12-18 01:00:00,2025-12-18 01:25:00,LONG,24751.5,24750.5,-20.0,signal_invalidated,Layer I
2025-12-18 03:35:00,2025-12-18 03:50:00,SHORT,24700.25,24715.0,-295.0,stop,Layer I
2025-12-18 13:30:00,2025-12-18 13:40:00,LONG,24944.25,25018.4,1483.03,target,OTE+BOS
2025-12-19 01:05:00,2025-12-19 01:10:00,SHORT,24983.0,24996.95,-278.93,stop,Layer I
2025-12-19 01:50:00,2025-12-19 02:45:00,LONG,25021.0,25034.93,278.57,be_stop,OTE+BOS
2025-12-19 02:20:00,2025-12-19 02:50:00,LONG,25030.5,25028.0,-50.0,signal_invalidated,Layer I
2025-12-19 03:40:00,2025-12-19 04:25:00,LONG,25072.75,25063.25,-190.0,signal_invalidated,Layer I
2025-12-19 14:25:00,2025-12-19 14:30:00,SHORT,25362.0,25384.41,-448.21,stop,OTE+BOS
2025-12-19 14:30:00,2025-12-19 14:35:00,LONG,25453.0,25424.12,-577.5,stop,OTE+BOS
2025-12-21 23:05:00,2025-12-22 00:00:00,LONG,25643.75,25676.25,650.0,target,Layer I
2025-12-22 01:00:00,2025-12-22 05:15:00,LONG,25679.0,25667.0,-240.0,stop,OTE+BOS
2025-12-22 01:25:00,2025-12-22 02:05:00,LONG,25689.25,25686.25,-60.0,signal_invalidated,Layer I
2025-12-22 03:05:00,2025-12-22 03:10:00,LONG,25698.75,25692.59,-123.21,stop,Layer I
2025-12-22 04:45:00,2025-12-22 04:55:00,LONG,25687.0,25681.11,-117.86,stop,Layer I
2025-12-22 05:00:00,2025-12-22 06:05:00,SHORT,25680.0,25686.0,-120.0,stop,OTE+BOS
2025-12-22 12:15:00,2025-12-22 13:10:00,LONG,25716.75,25739.75,460.0,be_stop,OTE+BOS
2025-12-23 01:00:00,2025-12-23 01:05:00,LONG,25727.5,25721.48,-120.36,stop,Layer I
2025-12-23 02:40:00,2025-12-23 02:45:00,LONG,25720.75,25711.66,-181.79,stop,Layer I
2025-12-23 04:20:00,2025-12-23 05:20:00,SHORT,25710.25,25694.47,315.54,be_stop,Layer I
2025-12-23 05:55:00,2025-12-23 07:00:00,SHORT,25677.75,25670.0,155.0,signal_invalidated,Layer I
2025-12-23 09:30:00,2025-12-23 10:10:00,LONG,25722.0,25713.25,-175.0,signal_invalidated,Layer I
2025-12-23 12:35:00,2025-12-23 12:55:00,SHORT,25675.5,25685.25,-195.0,signal_invalidated,Layer I
2025-12-23 14:30:00,2025-12-23 14:50:00,LONG,25705.75,25718.25,250.0,be_stop,OTE+BOS
2025-12-24 00:15:00,2025-12-24 00:45:00,LONG,25818.0,25815.75,-45.0,signal_invalidated,Layer I
2025-12-24 02:35:00,2025-12-24 02:50:00,SHORT,25794.25,25800.21,-119.29,stop,Layer I
2025-12-24 04:35:00,2025-12-24 05:30:00,SHORT,25789.25,25790.25,-20.0,signal_invalidated,Layer I
2025-12-24 05:45:00,2025-12-24 06:15:00,SHORT,25795.0,25799.96,-99.29,stop,OTE+BOS
2025-12-24 12:00:00,2025-12-24 12:15:00,LONG,25796.0,25813.1,342.03,target,OTE+BOS
2025-12-24 14:15:00,2025-12-24 14:30:00,SHORT,25813.0,25821.91,-178.21,stop,OTE+BOS
2025-12-26 00:00:00,2025-12-26 00:50:00,LONG,25893.0,25899.75,135.0,signal_invalidated,Layer I
2025-12-26 01:15:00,2025-12-26 01:20:00,LONG,25912.0,25904.38,-152.5,stop,Layer I
2025-12-26 03:05:00,2025-12-26 03:25:00,LONG,25898.0,25892.95,-101.07,stop,Layer I
2025-12-26 03:50:00,2025-12-26 04:45:00,SHORT,25883.75,25880.5,65.0,signal_invalidated,Layer I
2025-12-26 06:20:00,2025-12-26 06:35:00,SHORT,25873.5,25878.5,-100.0,stop,Layer I
2025-12-26 06:55:00,2025-12-26 08:00:00,SHORT,25871.75,25857.5,285.0,signal_invalidated,Layer I
2025-12-26 14:30:00,2025-12-26 14:45:00,LONG,25899.25,25911.75,250.0,be_stop,OTE+BOS
2025-12-26 16:05:00,2025-12-26 16:20:00,SHORT,25889.75,25877.25,250.0,be_stop,OTE+BOS
2025-12-29 01:40:00,2025-12-29 02:45:00,SHORT,25843.0,25847.0,-80.0,signal_invalidated,Layer I
2025-12-29 05:05:00,2025-12-29 05:50:00,SHORT,25834.75,25835.0,-5.0,signal_invalidated,Layer I
2025-12-29 07:00:00,2025-12-29 07:40:00,SHORT,25803.25,25800.25,60.0,signal_invalidated,Layer I
2025-12-29 08:05:00,2025-12-29 08:35:00,SHORT,25784.75,25752.25,650.0,target,Layer I
2025-12-29 08:45:00,2025-12-29 09:00:00,SHORT,25737.75,25750.12,-247.5,stop,Layer I
2025-12-29 11:10:00,2025-12-29 11:30:00,SHORT,25742.5,25752.3,-196.07,stop,Layer I
2025-12-29 11:30:00,2025-12-29 12:40:00,LONG,25762.25,25752.48,-195.36,stop,OTE+BOS
2025-12-30 03:50:00,2025-12-30 04:00:00,LONG,25736.75,25729.25,-150.0,stop,Layer I
2025-12-30 04:20:00,2025-12-30 05:10:00,LONG,25743.25,25742.5,-15.0,signal_invalidated,Layer I
2025-12-30 07:20:00,2025-12-30 07:50:00,SHORT,25693.0,25701.07,-161.43,stop,Layer I
2025-12-30 13:30:00,2025-12-30 14:30:00,SHORT,25717.25,25728.61,-227.14,stop,OTE+BOS
2025-12-31 00:05:00,2025-12-31 00:50:00,SHORT,25643.5,25611.0,650.0,target,Layer I
2025-12-31 01:00:00,2025-12-31 01:05:00,SHORT,25597.25,25608.45,-223.93,stop,Layer I
2025-12-31 03:30:00,2025-12-31 03:55:00,SHORT,25612.0,25615.75,-75.0,signal_invalidated,Layer I
2025-12-31 05:25:00,2025-12-31 05:30:00,SHORT,25621.0,25624.75,-75.0,signal_invalidated,Layer I
2026-01-02 01:20:00,2026-01-02 01:30:00,LONG,25519.25,25551.75,650.0,target,Layer I
2026-01-02 01:40:00,2026-01-02 02:20:00,LONG,25549.0,25581.5,650.0,target,Layer I
2026-01-02 02:30:00,2026-01-02 03:40:00,LONG,25590.0,25622.5,650.0,target,Layer I
2026-01-02 03:50:00,2026-01-02 04:55:00,LONG,25621.5,25625.75,85.0,signal_invalidated,Layer I
2026-01-02 06:10:00,2026-01-02 06:50:00,LONG,25640.0,25639.5,-10.0,signal_invalidated,Layer I
2026-01-02 08:00:00,2026-01-02 08:10:00,LONG,25650.5,25684.51,680.11,target,OTE+BOS
2026-01-02 08:05:00,2026-01-02 08:20:00,LONG,25663.0,25684.63,432.68,be_stop,Layer I
2026-01-02 14:05:00,2026-01-02 14:30:00,SHORT,25694.25,25707.91,-273.21,stop,OTE+BOS
2026-01-04 23:05:00,2026-01-04 23:10:00,LONG,25426.25,25409.98,-325.36,stop,Layer I
2026-01-04 23:30:00,2026-01-04 23:40:00,LONG,25457.25,25439.2,-361.07,stop,Layer I
2026-01-05 00:00:00,2026-01-05 00:10:00,LONG,25474.75,25451.43,-466.43,stop,Layer I
2026-01-05 04:45:00,2026-01-05 05:05:00,LONG,25484.75,25476.96,-155.71,stop,Layer I
2026-01-05 06:20:00,2026-01-05 06:25:00,LONG,25493.0,25484.41,-171.79,stop,Layer I
2026-01-05 08:00:00,2026-01-05 08:15:00,LONG,25485.75,25531.77,920.46,target,OTE+BOS
2026-01-05 14:40:00,2026-01-05 14:45:00,LONG,25602.0,25570.18,-636.43,stop,OTE+BOS
2026-01-06 00:10:00,2026-01-06 00:20:00,SHORT,25556.0,25566.71,-214.29,stop,Layer I
2026-01-06 02:20:00,2026-01-06 03:30:00,LONG,25603.0,25622.0,380.0,signal_invalidated,Layer I
2026-01-06 04:00:00,2026-01-06 05:10:00,LONG,25627.25,25649.17,438.44,target,OTE+BOS
2026-01-06 04:10:00,2026-01-06 05:45:00,LONG,25636.5,25642.25,115.0,signal_invalidated,Layer I
2026-01-06 06:10:00,2026-01-06 07:05:00,LONG,25657.0,25660.75,75.0,signal_invalidated,Layer I
2026-01-06 08:00:00,2026-01-06 08:05:00,SHORT,25627.75,25635.8,-161.07,stop,OTE+BOS
2026-01-06 08:20:00,2026-01-06 08:35:00,SHORT,25559.5,25547.0,250.0,be_stop,Layer I
2026-01-06 08:55:00,2026-01-06 09:00:00,SHORT,25572.25,25571.0,25.0,signal_invalidated,Layer I
2026-01-06 14:40:00,2026-01-06 14:55:00,LONG,25664.5,25752.72,1764.32,target,OTE+BOS
2026-01-07 02:05:00,2026-01-07 04:25:00,SHORT,25817.5,25782.57,698.6,target,OTE+BOS
2026-01-07 02:20:00,2026-01-07 03:10:00,SHORT,25813.75,25812.5,25.0,signal_invalidated,Layer I
2026-01-07 03:45:00,2026-01-07 04:05:00,SHORT,25815.0,25792.55,449.0,target,OTE+BOS
2026-01-07 04:10:00,2026-01-07 04:50:00,SHORT,25791.0,25789.75,25.0,signal_invalidated,Layer I
2026-01-07 06:30:00,2026-01-07 08:55:00,SHORT,25783.5,25757.75,515.03,target,OTE+BOS
2026-01-07 06:40:00,2026-01-07 07:15:00,SHORT,25771.5,25779.16,-153.21,stop,Layer I
2026-01-07 07:40:00,2026-01-07 07:45:00,SHORT,25768.75,25775.96,-144.29,stop,Layer I
2026-01-07 08:45:00,2026-01-07 09:05:00,SHORT,25767.5,25736.6,618.04,target,OTE+BOS
2026-01-07 09:00:00,2026-01-07 09:40:00,SHORT,25750.5,25750.75,-5.0,signal_invalidated,Layer I
2026-01-07 14:30:00,2026-01-07 14:35:00,LONG,25822.0,25805.05,-338.93,stop,OTE+BOS
2026-01-08 00:05:00,2026-01-08 00:35:00,SHORT,25821.0,25829.62,-172.5,stop,Layer I
2026-01-08 02:30:00,2026-01-08 02:45:00,SHORT,25819.5,25786.75,655.02,target,OTE+BOS
2026-01-08 02:35:00,2026-01-08 02:45:00,SHORT,25810.0,25777.5,650.0,target,Layer I
2026-01-08 02:55:00,2026-01-08 04:15:00,SHORT,25786.25,25778.5,155.0,signal_invalidated,Layer I
2026-01-08 05:05:00,2026-01-08 05:30:00,SHORT,25779.5,25750.91,571.82,target,OTE+BOS
2026-01-08 05:15:00,2026-01-08 06:00:00,SHORT,25761.25,25728.75,650.0,target,Layer I
2026-01-08 06:10:00,2026-01-08 06:45:00,SHORT,25693.75,25707.14,-267.86,stop,Layer I
2026-01-08 11:15:00,2026-01-08 11:30:00,LONG,25771.5,25760.91,-211.79,stop,Layer I
2026-01-08 14:30:00,2026-01-08 14:35:00,SHORT,25706.0,25728.18,-443.57,stop,OTE+BOS
2026-01-09 00:45:00,2026-01-09 01:15:00,SHORT,25685.5,25648.79,734.25,target,OTE+BOS
2026-01-09 01:35:00,2026-01-09 01:45:00,SHORT,25633.75,25645.55,-236.07,stop,Layer I
2026-01-09 04:05:00,2026-01-09 04:10:00,SHORT,25665.5,25669.75,-85.0,signal_invalidated,Layer I
2026-01-09 04:20:00,2026-01-09 04:25:00,SHORT,25661.0,25670.46,-189.29,stop,Layer I
2026-01-09 11:15:00,2026-01-09 11:40:00,LONG,25733.5,25766.85,666.9,target,OTE+BOS
2026-01-09 13:30:00,2026-01-09 14:05:00,LONG,25782.0,25794.5,250.0,be_stop,OTE+BOS
2026-01-11 23:35:00,2026-01-11 23:45:00,SHORT,25900.25,25905.0,-95.0,signal_invalidated,Layer I
2026-01-12 00:05:00,2026-01-12 00:30:00,SHORT,25872.0,25839.5,650.0,target,Layer I
2026-01-12 00:40:00,2026-01-12 01:00:00,SHORT,25806.0,25773.5,650.0,target,Layer I
2026-01-12 01:10:00,2026-01-12 01:25:00,SHORT,25781.75,25749.25,650.0,target,Layer I
2026-01-12 01:35:00,2026-01-12 01:45:00,SHORT,25745.5,25772.91,-548.21,stop,Layer I
2026-01-12 02:20:00,2026-01-12 02:30:00,SHORT,25736.25,25754.46,-364.29,stop,Layer I
2026-01-12 03:50:00,2026-01-12 04:45:00,SHORT,25733.5,25732.25,25.0,signal_invalidated,Layer I
2026-01-12 14:30:00,2026-01-12 14:40:00,LONG,25855.5,25868.0,250.0,be_stop,OTE+BOS
2026-01-12 20:45:00,2026-01-12 20:50:00,LONG,25984.25,25973.89,-207.14,stop,OTE+BOS
2026-01-13 00:05:00,2026-01-13 01:20:00,SHORT,25890.25,25880.5,195.0,signal_invalidated,Layer I
2026-01-13 01:30:00,2026-01-13 01:45:00,SHORT,25867.25,25870.5,-65.0,signal_invalidated,Layer I
2026-01-13 03:45:00,2026-01-13 03:55:00,SHORT,25871.5,25881.11,-192.14,stop,Layer I
2026-01-13 05:15:00,2026-01-13 06:30:00,LONG,25889.25,25921.47,644.45,target,OTE+BOS
2026-01-13 05:20:00,2026-01-13 05:35:00,LONG,25893.25,25884.57,-173.57,stop,Layer I
2026-01-13 08:05:00,2026-01-13 09:00:00,SHORT,25915.25,25924.98,-194.64,stop,OTE+BOS
2026-01-13 20:45:00,2026-01-13 21:10:00,LONG,25854.0,25908.93,1098.57,be_stop,OTE+BOS
2026-01-14 00:25:00,2026-01-14 00:40:00,LONG,25922.0,25911.54,-209.29,stop,Layer I
2026-01-14 03:35:00,2026-01-14 04:00:00,LONG,25918.25,25910.48,-155.36,stop,Layer I
2026-01-14 04:35:00,2026-01-14 05:25:00,SHORT,25894.0,25861.5,650.0,target,Layer I
2026-01-14 05:35:00,2026-01-14 06:35:00,SHORT,25869.0,25836.5,650.0,target,Layer I
2026-01-14 08:45:00,2026-01-14 08:55:00,SHORT,25844.5,25856.23,-234.64,stop,Layer I
2026-01-14 10:10:00,2026-01-14 10:20:00,SHORT,25833.25,25800.75,650.0,target,Layer I
2026-01-14 18:45:00,2026-01-14 19:00:00,LONG,25468.5,25498.27,595.36,be_stop,OTE+BOS
2026-01-15 01:05:00,2026-01-15 01:15:00,LONG,25632.5,25618.34,-283.21,stop,Layer I
2026-01-15 04:50:00,2026-01-15 05:00:00,SHORT,25572.75,25584.68,-238.57,stop,Layer I
2026-01-15 05:20:00,2026-01-15 05:30:00,SHORT,25610.75,25623.11,-247.14,stop,OTE+BOS
2026-01-15 06:20:00,2026-01-15 06:30:00,LONG,25713.5,25694.84,-373.21,stop,Layer I
2026-01-15 11:00:00,2026-01-15 12:25:00,LONG,25832.5,25818.84,-273.21,stop,OTE+BOS
2026-01-15 19:00:00,2026-01-15 19:30:00,SHORT,25843.0,25764.62,1567.55,target,OTE+BOS
2026-01-16 01:20:00,2026-01-16 01:40:00,LONG,25754.25,25769.13,297.68,be_stop,Layer I
2026-01-16 02:20:00,2026-01-16 03:05:00,LONG,25783.0,25789.5,130.0,signal_invalidated,Layer I
